SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
[C][C]([C])[N]C(c1ccc(N2[C][C][C][C]2)cc1)=c1ccc(=C(C#N)C#N)cc1,O,[C][C]([C])[N]C1=c2ccc(cc2)=C(C#N)(C#N)~O~N2([C][C][C][C]2)c2ccc1cc2,-4.580779075622559,ok,
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21,O,CCN1/C2=C\C=C\C=C\C3=[N+](CC)c4ccc(cc4C3(C)C)S(=O)(=O)[O-]~O~S(=O)(=O)(O)c3ccc1c(c3)C2(C)C,-4.252018451690674,ok,
O=C1/C(=C\C=C(Cl)Cl)CCC/C1=C\C=C(Cl)Cl,O,ClC(Cl)=C/C=C1/CCC/C(=C\C=C(Cl)Cl)C12~O~O=2,-5.476078033447266,ok,
CN(C)c1ccc(/C=C2\CCc3c(-c4ccccc4)cc(-c4ccccc4)[s+]c32)cc1,O,CN1(C)~O~c2(-c3ccccc3)cc(-c3ccccc3)c3c([s+]2)/C(=C/c2ccc1cc2)CC3,-8.631998062133789,ok,
CN1C(=O)C(=CC=CC=Cc2ccc([N+](=O)[O-])cc2)SC1=S,O,CN12~O~c3([N+](=O)[O-])ccc(cc3)C=CC=CC=C(SC1=S)C2=O,-5.118900299072266,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3[C][C][C][C]3)cc2)cc1,O,N#CC1=c2ccc(cc2)=C(C#N)(C#N)~O~N2([C][C][C][C]2)c2ccc1cc2,-4.727469444274902,ok,
CN(C)C=CC=CC=C1c2ccccc2-c2c(-c3ccccc3)cc(-c3ccccc3)[o+]c21,O,CN1(C)~O~c23[o+]c(-c4ccccc4)cc(-c4ccccc4)c2-c2ccccc2C3=CC=CC=C1,-9.679153442382812,ok,
CN(C)c1ccc(/C=C2\CCC/C(=C/c3ccc([N+](=O)[O-])cc3)C2=O)cc1,O,CN1(C)~O~c2([N+](=O)[O-])ccc(cc2)/C=C2/CCC/C(=C\c3ccc1cc3)C2=O,-5.78611421585083,ok,
N#Cc1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3,O,N#Cc1c2cc3c4c5c2[o+]c2(~O~N4(CCC3)CCC5)c3c4c(cc12)CCCN4CCC3,-9.358856201171875,ok,
CN(C)/C=C/C=C1\CC/C(=C\C=C\N(C)C)C1=O,O,CN(C)/C=C/C=C1\CC/C2=C\C=C\N(C)(C)~O~C12=O,-2.3799750804901123,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3[C][C][C][C][C]3)cc2)cc1,O,N#CC1=c2ccc(cc2)=C(C#N)(C#N)~O~N2([C][C][C][C][C]2)c2ccc1cc2,-4.621877670288086,ok,
Cc1ccc(C(=O)c2c(/C=C/c3ccc(N(C)C)cc3)oc3cc(C#N)c(C#N)cc23)cc1,O,Cc1ccc(C2(=O)~O~o3c(/C=C/c4ccc(N(C)C)cc4)c2c2cc(C#N)c(C#N)cc23)cc1,-6.3104248046875,ok,
COC(=O)/C(C(C)=O)=C(\C=C\C=C\C=C\N(C)C)N(C)C,O,CC(=O)/C(=C(/C=C/C=C/C=C/N(C)C)N(C)C)C1(=O)~O~O1C,-3.5825774669647217,ok,
CCN1C=C/C(=C/C=C\c2cc[n+](CC)c3ccccc23)c2ccccc21,O,CC[n+]1ccc2c3ccccc31~O~N1(CC)C=C/C(=C/C=C\2)c2ccccc21,-5.142594337463379,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NNc1nc2ccccc2s1,O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NN1~O~c12nc1ccccc1s2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)ON2C(=O)CCC2=O)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2(=O)~O~O2N2C(=O)CCC2=O)C(C)(C)CCC1,-5.5120038986206055,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)N[C@@H](CC(C)C)C(=O)O,O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)N[C@@H](CC(C)C)C1(=O)~O~O1,-5.184126853942871,ok,
CC(=O)OC/C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\CO2~O~C2(C)=O)C(C)(C)CCC1,-5.96981954574585,ok,
CN1/C(=C/C=C/c2cc(-c3ccccc3)cc(-c3ccccc3)[o+]2)C(C)(C)c2ccccc21,O,CC1(C)/C2=C\C=C\c3cc(-c4ccccc4)cc(-c4ccccc4)(~O~N2(C)c2ccccc21)[o+]3,-9.716207504272461,ok,
CC1=C(C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,O,CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C2(~O~O=2)CCC1(C)C,-5.665128231048584,ok,
CN(C)c1ccc(C2=C([O-])c3nc4ccccc4cc3C2=O)cc1,O,CN(C)c1ccc(C2=C3[O-]~O~C2(=O)c2cc4ccccc4nc23)cc1,-3.7901344299316406,ok,
O=C1/C(=C\C=C(Cl)Cl)CC/C1=C/C=C(Cl)Cl,O,ClC(Cl)=C/C=C1/CC/C(=C/C=C(Cl)Cl)C12~O~O=2,-5.085588455200195,ok,
CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC1(=O)~O~O1,-4.442043304443359,ok,
COc1ccc(N/C=C/C=C/C=C2\SC(=S)N(C)C2=O)cc1,O,CN1C(=S)S/C2=C\C=C\C=C\Nc3ccc(cc3)O(C)~O~C21=O,-5.969574928283691,ok,
CN1/C(=C\C=C\C=C\C2=[N+](C)c3cc4oc5ccccc5c4cc3C2(C)C)C(C)(C)c2cc3c(cc21)oc1ccccc13,O,CN1/C2=C\C=C\C=C\C3=[N+](C)c4(~O~o5c6ccccc6c6cc(c1cc65)C2(C)C)cc1oc2ccccc2c1cc4C3(C)C,-7.233940601348877,ok,
N#Cc1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3.[O-][Cl+3]([O-])([O-])[O-],O,N#Cc1c2cc3c4c5c2[o+]c2(~O~N4(CCC3)CCC5)c3c4c(cc12)CCCN4CCC3.[O-][Cl+3]([O-])([O-])[O-],-9.117431640625,ok,
CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)[se+]c3ccccc23)cc1,O,,,failed,"Pre-condition Violation
	bond already exists
	Violation occurred on line 334 in file Code/GraphMol/RWMol.cpp
	Failed Expression: !(boost::edge(atomIdx1, atomIdx2, d_graph).second)
	RDKIT: 2022.09.5
	BOOST: 1_78
"
CCC1=C(/C=C/c2sc3ccccc3[n+]2CC)CCC/C1=C\C=C1\Sc2ccccc2N1CC,O,CCC1=C2/C=C/c3(~O~N4(CC)/C(=C\C=C\1CCC2)Sc1ccccc14)sc1ccccc1[n+]3CC,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCN1/C(=C/C=C/C=C/C2=C/C(=C/c3sc4ccccc4[n+]3CC)CC(C)(C)C2)Sc2ccccc21,O,CC[n+]1c2ccccc2sc12~O~N1(CC)/C(=C/C=C/C=C/C3=C/C(=C/2)CC(C)(C)C3)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C2(=O)~O~O2)C(C)(C)CCC1,-5.117733955383301,ok,
CN(C)c1ccc(/C=C2\CCc3c(-c4cccs4)cc(-c4cccs4)[s+]c32)cc1,O,CN1(C)~O~c2(-c3cccs3)cc(-c3cccs3)c3c([s+]2)/C(=C/c2ccc1cc2)CC3,-9.060161590576172,ok,
CC(C)(C)C1=CC(=CC=Cc2cc(C(C)(C)C)c3ccccc3[o+]2)Oc2ccccc21,O,CC(C)(C)C1=CC2=CC=Cc3cc(C(C)(C)C)c4ccccc4(~O~O2c2ccccc21)[o+]3,-10.302626609802246,ok,
CN(C)c1ccc(/C=C/c2cc(C(C)(C)C)c3ccccc3[o+]2)cc1,O,CC(C)(C)c1cc2[o+]c3(~O~N(C)(C)c4ccc(cc4)/C=C/2)ccccc13,-8.96590805053711,ok,
CCN(CC)c1ccc(C=CC=CC=Cc2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1.[Br-].[Br-],O,CCN(CC)c1ccc(C=CC=CC=Cc2cc[n+](CCC[N+](CC)(CC)CC)c(~O~[Br-])c2)cc1.[Br-],-4.105978012084961,ok,
COC1CC(=O)C2CCCCC(C)OC(=O)C3=C(C=CC=CC=CC(=O)O)OC1C32,O,COC1CC(=O)C2CCCCC(C)OC3(=O)~O~O4C(C=CC=CC=CC(=O)O)=C3C2C14,-6.142460823059082,ok,
CC(=O)OC/C=C(C)\C=C\C=C(C)/C=C/C1=C(C)CCCC1(C)C,O,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/CO2~O~C2(C)=O)C(C)(C)CCC1,-5.700618743896484,ok,
C=Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C=C)cc3)=c3/cc/c4n3[Co]n3c2ccc3/C(c2ccc(C=C)cc2)=C2/C=CC(=N2)\C=4c2ccc(C=C)cc2)cc1,O,,,failed,"Pre-condition Violation
	bond already exists
	Violation occurred on line 334 in file Code/GraphMol/RWMol.cpp
	Failed Expression: !(boost::edge(atomIdx1, atomIdx2, d_graph).second)
	RDKIT: 2022.09.5
	BOOST: 1_78
"
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO2~O~C2(C)=O)C(C)(C)CCC1,-6.109309196472168,ok,
[Na+].[Na+].Nc1ccc2cc(cc(c2c1)S([O-])(=O)=O)S([O-])(=O)=O,O,Nc1ccc2cc(S(=O)(=O)[O-]~O~[Na+])cc(S(=O)(=O)[O-])c2c1.[Na+],-2.1659352779388428,ok,
N#CC(C#N)=Cc1cc2c3c(c1)CCCN3CCC2,O,N#CC1(C#N)~O~N23CCCc4cc(cc(c42)CCC3)C=1,-5.563713073730469,ok,
O=C1/C(=C\C=C(Cl)Cl)CCCC/C1=C\C=C(Cl)Cl,O,ClC(Cl)=C/C=C1/CCCC/C(=C\C=C(Cl)Cl)C12~O~O=2,-5.673779010772705,ok,
CCN1CCS/C1=C/C=C/C1=[N+](CC)CCS1,O,CC[N+]1=C2(~O~N3(CC)CCS/C3=C/C=C/2)SCC1,-2.5069901943206787,ok,
CC(=O)N(/C=C/C=C/C=C1\Sc2ccccc2C1=O)c1ccccc1,O,CC1(=O)~O~N1(/C=C/C=C/C=C1\Sc2ccccc2C1=O)c1ccccc1,-5.3855485916137695,ok,
CCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],O,CCN1/C(=C\C=C\C=C\c2(~O~[I-])sc3ccccc3[n+]2CC)Sc2ccccc21,-6.093857765197754,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3CCCC3)cc2)cc1,O,N#CC1=c2ccc(cc2)=C(C#N)(C#N)~O~N2(CCCC2)c2ccc1cc2,-6.12108850479126,ok,
CCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,O,CC[n+]1c2ccccc2sc12~O~N1(CC)/C(=C\C=C\C=C\2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CN1/C(=C/C=C/C=C/C=C/c2sc3ccccc3[n+]2C)Sc2ccccc21,O,C[n+]1c2ccccc2sc12~O~N1(C)/C(=C/C=C/C=C/C=C/2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC(C=CC1=C(C)CCCC1(C)C)=CC=Cc1ccc(C(=O)O)cc1,O,CC(C=CC1=C(C)CCCC1(C)C)=CC=Cc1ccc(C2(=O)~O~O2)cc1,-4.949646472930908,ok,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2~O~O2)C(C)(C)CCC1,-5.594673156738281,ok,
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C |c:12|,O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC1~O~O1,-5.037205696105957,ok,
CCCCN1C(=O)/C(=C/C=C/C=C/N(C(C)=O)c2ccc(OC)cc2)SC1=S,O,CCCCN1C(=S)S/C2=C\C=C\C=C\N(C(C)=O)c3ccc(cc3)O(C)~O~C21=O,-6.469727516174316,ok,
CCN1/C(=C/C=C(Cl)/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,O,CC[n+]1c2ccccc2sc12~O~N1(CC)/C(=C/C=C(Cl)/C=C/2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCN=[N+]=[N-])c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,O,CCN1/C2=C/C=C/C=C/C3=[N+](CCCCCC(=O)NCCCN=[N+]=[N-])c4ccc5c(cc(S(=O)(=O)O)cc5c4C3(C)C)S(=O)(=O)[O-]~O~S(=O)(=O)(O)c3cc(S(=O)(=O)O)cc4c(c1ccc34)C2(C)C,-5.505821228027344,ok,
CC(C)(C)C1=CC(=CC=CC=Cc2cc(C(C)(C)C)[o+]c3ccccc23)c2ccccc2O1,O,CC(C)(C)C1=CC2=CC=CC=Cc3cc(C(C)(C)C)[o+]c4(~O~O1c1ccccc12)ccccc34,-10.449785232543945,ok,
CN1c2ccccc2Sc2cc(C=C(C#N)C#N)ccc21,O,CN12~O~C(C#N)(C#N)=Cc3ccc1c(c3)Sc1ccccc12,-5.434713363647461,ok,
C=Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C=C)cc3)=c3/cc/c4n3[Co]n3c2ccc3/C(c2ccc(C=C)cc2)=C2/C=CC(=N2)/C=4c2ccc(C=C)cc2)cc1,O,,,failed,"Pre-condition Violation
	bond already exists
	Violation occurred on line 334 in file Code/GraphMol/RWMol.cpp
	Failed Expression: !(boost::edge(atomIdx1, atomIdx2, d_graph).second)
	RDKIT: 2022.09.5
	BOOST: 1_78
"
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,O,CCCCCCCCCCCCCCCC1(=O)~O~O1CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,-7.717763423919678,ok,
CN1C=CC(=CC=CC=Nc2ccc(C(=O)O)cc2)c2ccccc21,O,CN1C=CC(=CC=CC=Nc2ccc(C3(=O)~O~O3)cc2)c2ccccc21,-3.614516019821167,ok,
CCOC=C1CCCC2=C1OC1=C(C=C(C#N)C#N)CCC1=C2,O,CCO1~O~C23=C(C=C4CCC(C=C(C#N)C#N)=C4O2)CCCC3=C1,-5.306597709655762,ok,
C=CCN1C(=O)/C(=C/C=C/C=C/N(C(C)=O)c2ccc(OC)cc2)SC1=S,O,C=CCN1C(=S)S/C2=C\C=C\C=C\N(C(C)=O)c3ccc(cc3)O(C)~O~C21=O,-5.9003376960754395,ok,
N#CC(C#N)=C/C=C/C=C/C=C/c1ccccc1,O,N#CC1(=C/C=C/C=C/C=C/c2ccccc2)~O~N#C1,-4.753995895385742,ok,
CCCC(=O)OCc1ccc(OC(=O)C=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)cc1,O,CCCC(=O)O1~O~C(=O)(C=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)Oc2ccc(cc2)C1,-6.838838577270508,ok,
[C][N+]([C])=c1ccc2cc3c4c(c2o1)[C][C][C]N4[C][C][C]3,O,[C][N+]1=c2ccc3cc4c5c(c3o2~O~[C]1)[C][C][C]N5[C][C][C]4,-3.109062671661377,ok,
[C][C][C]N([C][C][C])c1ccc(C([N][C]([C])[C])=c2ccc(=C(C#N)C#N)cc2)cc1,O,[C][C][C]N1([C][C][C])~O~C(C#N)(C#N)=c2ccc(cc2)=C([N][C]([C])[C])c2ccc1cc2,-6.265875816345215,ok,
[C][C][C]N([C][C][C])c1ccc(C([N][C][C][O])=c2ccc(=C(C#N)C#N)cc2)cc1,O,[C][C][C]N1([C][C][C])~O~[C]([O])[C][N]C(=c2ccc(=C(C#N)C#N)cc2)c2ccc1cc2,-6.112432956695557,ok,
CC(=O)N(/C=C/C=C/C=C1\SC(=S)N(CCc2ccccc2)C1=O)c1ccc(C)cc1,O,CC(=O)N(/C=C/C=C/C=C1\SC(=S)N2(CCc3ccccc3)~O~C12=O)c1ccc(C)cc1,-5.624278545379639,ok,
CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC(=O)O)Sc2ccccc21,O,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC2(=O)~O~O2)Sc2ccccc21,-3.889294147491455,ok,
C[N+]1=C(/C=C/C=C/C=C2/N(CCOCCOCCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O,C[N+]1=C2/C=C/C=C/C=C3/N(CCOCCOCCO~O~c14ccccc4C2(C)C)c1ccccc1C3(C)C,-4.978240013122559,ok,
CCN(CC)CC.CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,CCN(CC)CC.CCN1/C2=C/C=C/C=C/C3=[N+](CCCCCC(=O)(O)~O~[O-]S(=O)(=O)c4ccc1c(c4)C2(C)C)c1ccc(S(=O)(=O)O)cc1C3(C)C,-3.9379642009735107,ok,
COC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC1(=O)~O~O1C,-4.739830017089844,ok,
Cc1ccc(C(=O)c2c(C=Cc3ccc(N(C)C)cc3)oc3cc(C#N)c(C#N)cc23)cc1,O,Cc1ccc(C2(=O)~O~o3c(C=Cc4ccc(N(C)C)cc4)c2c2cc(C#N)c(C#N)cc23)cc1,-6.311664581298828,ok,
CN(C)c1ccc2c(c1)CC/C2=C1/CCc2c(-c3ccccc3)cc(-c3ccccc3)[o+]c21,O,CN1(C)~O~c2(-c3ccccc3)cc(-c3ccccc3)c3c([o+]2)/C(=C2\CCc4cc1ccc42)CC3,-9.58989143371582,ok,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2(=O)~O~O2)C(C)(C)CCC1,-5.160409927368164,ok,
COc1ccc(N/C=C/C=C/C=C2\SC(=S)N(CCc3ccccc3)C2=O)cc1,O,CO1~O~C2(=O)/C(=C/C=C/C=C/Nc3ccc1cc3)SC(=S)N2CCc1ccccc1,-6.574926376342773,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3CCCCC3)cc2)cc1,O,N#CC1=c2ccc(cc2)=C(C#N)(C#N)~O~N2(CCCCC2)c2ccc1cc2,-6.334419250488281,ok,
CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c2ccccc21,O,CC[n+]1ccc2c3ccccc31~O~N1(CC)C=CC(=CC=C2)c2ccccc21,-5.142594337463379,ok,
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,O,CC1=CC2(O)~O~O[C@@H]3CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@H]1C(C)(C)C2)C(C)(C)C3,-7.54839563369751,ok,
CCN1C(=O)/C(=C\C=C\c2ccc(N(C)C)cc2)SC1=S,O,CCN1C(=S)S/C2=C/C=C/c3ccc(cc3)N(C)(C)~O~C21=O,-6.237044334411621,ok,
CN(C)c1ccc(/C=C/C=C2\SC(=S)N(CCc3ccccc3)C2=O)cc1,O,CN1(C)~O~C2(=O)/C(=C/C=C/c3ccc1cc3)SC(=S)N2CCc1ccccc1,-6.531641006469727,ok,
CCN1C(=O)/C(=C\C=C\C=C\N(C(C)=O)c2ccccc2)SC1=S,O,CCN12~O~C1(=O)/C(=C\C=C\C=C\N(C(C)=O)c1ccccc1)SC2=S,-5.616341590881348,ok,
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C2(=O)~O~O2)C(C)(C)CCC1,-4.997371673583984,ok,
CN1C(=CC=CC=CC2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,O,C[N+]1=C2C=CC=CC=C3C(C)(C)c4c(ccc5ccccc45)N3(C)~O~c13ccc1ccccc1c3C2(C)C,-6.7464470863342285,ok,
O=C1C(=Cc2ccc(C=C3CCC(=Cc4ccco4)C3=O)cc2)CCC1=Cc1ccco1,O,O=C1C2=Cc3ccc(cc3)C=C3CCC(=Cc4ccco4)C3(=O)~O~o3cccc3C=C1CC2,-6.042373180389404,ok,
CCCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CCC)Sc2ccccc21,O,CCC[n+]1c2ccccc2sc12~O~N1(CCC)/C(=C\C=C\C=C\2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)c3ccccc3[o+]2)cc1,O,CN1(C)~O~c23ccccc2c(-c2ccccc2)cc([o+]3)/C=C/c2ccc1cc2,-8.777796745300293,ok,
COc1cc(C=CC=C2CCCC(=CC=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,O,COc1cc(C=CC=C2CCCC3=CC=Cc4ccc(c(OC)c4)O~O~C23=O)ccc1O,-3.5155975818634033,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1,O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC1(=O)~O~Oc2ccc(cc2)N1,-6.170993328094482,ok,
COc1ccc(N/C=C/C=C/C=C2\SC(=S)N(Cc3ccccc3)C2=O)cc1,O,CO1~O~C2(=O)/C(=C/C=C/C=C/Nc3ccc1cc3)SC(=S)N2Cc1ccccc1,-6.392925262451172,ok,
[C][C][C][C]N([C][C][C][C])c1ccc(C([N][C][C][O])=c2ccc(=C(C#N)C#N)cc2)cc1,O,[C][C][C][C]N1([C][C][C][C])~O~[C]([O])[C][N]C(=c2ccc(=C(C#N)C#N)cc2)c2ccc1cc2,-6.47460412979126,ok,
CCN1/C(=C\C=C2/CC/C(=C\N(C)C)C2=O)Sc2ccccc21,O,CCN1/C(=C\C=C2/CCC3=CN(C)(C)~O~C32=O)Sc2ccccc21,-5.151212692260742,ok,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,O,CC1=C2/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C3=C(C)(~O~C2(C)(C)CCC1)CCCC3(C)C,-8.169733047485352,ok,
CN(C)c1ccc(/C=C/C=C2\SC(=O)NC2=O)cc1,O,CN1(C)~O~C2(=O)NC(=O)/C(=C/C=C/c3ccc1cc3)S2,-4.739625930786133,ok,
CN(C)c1ccc(C=C2CCCC3=CC4Sc5ccccc5C4[O+]=C23)cc1,O,CN1(C)~O~C23=[O+]C4c5ccccc5SC4C=C2CCCC3=Cc2ccc1cc2,-7.727907180786133,ok,
CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1.[Na+],O,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-]~O~[Na+])cc2)cc1,-1.7830886840820312,ok,
[C][C][C][C]N([C][C][C][C])c1ccc(C([N][C]([C])[C])=c2ccc(=C(C#N)C#N)cc2)cc1,O,[C][C][C][C]N1([C][C][C][C])~O~C(C#N)(C#N)=c2ccc(cc2)=C([N][C]([C])[C])c2ccc1cc2,-6.34745979309082,ok,
C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O |c:9|,O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC1~O~O=1,-5.109406471252441,ok,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2~O~O=2)C(C)(C)CCC1,-5.625008583068848,ok,
CCCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CCC)Sc2ccccc21,O,CCC[n+]1c2ccccc2sc12~O~N1(CCC)/C(=C/C=C/C=C/2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,O,CCCC[N+]1=C2C=CC=CC=C3C(C)(C)c4c(ccc5ccccc45)N3(CCCC)~O~c13ccc1ccccc1c3C2(C)C,-7.143287658691406,ok,
CC1=C(/C=C/C(C)=C/C=C/c2ccc(C(=O)O)cc2)C(C)(C)CCC1,O,CC1=C(/C=C/C(C)=C/C=C/c2ccc(C3(=O)~O~O3)cc2)C(C)(C)CCC1,-5.112150192260742,ok,
CN(C)c1ccc2c(c1)CC/C2=C\c1cc(-c2ccccc2)cc(-c2ccccc2)[o+]1,O,CN1(C)~O~c2(-c3ccccc3)cc(-c3ccccc3)cc([o+]2)/C=C2\CCc3cc1ccc32,-9.377405166625977,ok,
CC(=O)OC1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)CC23OC2(C)CC(O)CC3(C)C)C(C)(O)C1,O,C/C(C=C=C1C(C)(C)CC(O2~O~C2(C)=O)CC1(C)O)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)CC12OC1(C)CC(O)CC2(C)C,-6.896341323852539,ok,
CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)c3c([o+]2)-c2ccccc2C3)cc1,O,CN1(C)~O~c23[o+]c(cc(-c4ccccc4)c2Cc2ccccc2-3)/C=C/c2ccc1cc2,-9.3201265335083,ok,
CN(C)c1ccc(/C=C/C=C2C(=O)c3ccccc3C2=O)cc1,O,CN1(C)~O~C2(=O)C(=C/C=C/c3ccc1cc3)C(=O)c1ccccc12,-5.176898956298828,ok,
CCCCN1C(=O)/C(=C/C=C/C=C/Nc2ccc(OC)cc2)SC1=S,O,CCCCN1C(=S)S/C2=C\C=C\C=C\Nc3ccc(cc3)O(C)~O~C21=O,-6.751859664916992,ok,
