SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
N#Cc1cc2nc(-c3ccco3)c(-c3ccco3)nc2cc1C#N,CS(C)=O,CS1(C)~o2cccc2(-c2nc3cc(C#N)c(C#N)cc3nc2-c2ccco2)~O=1,-3.235403299331665,ok,
COc1ccccc1N1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)C=C1c1ccccc1,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccc(cc2)/C=C2\C=C(c3ccccc3)N(C2=O)c2ccccc21,-2.7335269451141357,ok,
Nc1c(NCCO)cc(Nc2ccc(F)cc2)c2c1C(=O)c1ccccc1C2=O,CS(C)=O,CS1(C)~Nc2c(NCCO)cc(Nc3ccc(F)cc3)c3c2C(=O)(~O=1)c1ccccc1C3=O,-3.879549980163574,ok,
Cc1ccc(/C=C2\Oc3c(ccc([O-])c3C[NH+]3CCCC(C)C3)C2=O)o1,CS(C)=O,Cc1ccc(/C=C2\Oc3c4ccc(c3C[NH+]3CCCC(C)C3)[O-]~S(C)(C)=O~C24=O)o1,-3.582138776779175,ok,
CN(C)c1ccc(/C=C/c2cccc[n+]2CCCS(=O)(=O)[O-])cc1,CS(C)=O,CN(C)c1ccc(/C=C/c23~O=S(C)(C)~[O-]S(=O)(=O)CCC[n+]2cccc3)cc1,-2.875249147415161,ok,
CSCCC(C(=O)O)N1C(=O)C(=CC=Cc2ccco2)SC1=S,CS(C)=O,CSCCC(N1C(=O)C(=CC=Cc2ccco2)SC1=S)C1(=O)~O=S(C)(C)~O1,-2.3500421047210693,ok,
O=C1OC(c2ccc(Br)cc2)=NC1=CC=Cc1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~O2C(c3ccc(Br)cc3)=NC(=CC=Cc3ccc([N+](=O)[O-])cc3)C2(=O)~O=1,-2.6184585094451904,ok,
O=C1[N]c2ccc(OS(=O)N3[C][C]N(c4ccccc4)[C][C]3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~O(c2ccc3c(c2)C(=C2[C][C][C][C]2)C(=O)[N]3)S(=O)(N2[C][C]N(c3ccccc3)[C][C]2)~O=1,-3.026663064956665,ok,
CN(c1ccccc1)c1ccc(/C=C2/SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CS(C)=O,CN1(c2ccccc2)~S(C)(C)=O~C(F)(F)(F)c2cccc(c2)N2C(=O)/C(=C\c3ccc1cc3)SC2=S,-2.1801860332489014,ok,
O=C1C(=Cc2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccc(O)cc1,CS(C)=O,CS1(C)~Oc2ccc(cc2)N2C(c3ccccc3)=CC(=Cc3ccc(-c4ccc(Br)cc4)o3)C2(=O)~O=1,-3.0093183517456055,ok,
C=CCN1/C(=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C=Cc2ccccc21,CS(C)=O,C=CCN12~S(C)(C)=O~c34ccccc3C(C)(C)C(=[N+]4C)/C=C/C=C\1C=Cc1ccccc12,-2.5188305377960205,ok,
O=C1C(=CC=Cc2ccco2)SC(=S)N1c1ccc(Br)cc1,CS(C)=O,CS1(C)~o2cccc2C=CC=C2SC(=S)N(c3ccc(Br)cc3)C2(=O)~O=1,-2.2007181644439697,ok,
Nc1c(C(=O)c2ccc([N+](=O)[O-])cc2)sc2nc(-c3cccs3)cc(C(F)(F)F)c12,CS(C)=O,CS1(C)~Nc2c(C(=O)c3ccc([N+](=O)[O-])cc3)sc3nc(-c4cccs4)cc(c23)C(F)(F)(F)~O=1,-2.5467464923858643,ok,
NC(C(C(C(F)(F)F)=CC(C1=CC=CS1)=N2)=C2S3)=C3C(C4=CC=C([N+]([O-])=O)C=C4)=O,CS(C)=O,CS1(C)~Nc2c(C(=O)c3ccc([N+](=O)[O-])cc3)sc3nc(-c4cccs4)cc(c23)C(F)(F)(F)~O=1,-2.5467464923858643,ok,
CCN1/C(=C/c2ccc3ccc(C)cc3[n+]2CCCS(=O)(=O)[O-])C=Cc2ccccc21,CS(C)=O,CCN1/C(=C/c2ccc3ccc(C)cc34~O=S(C)(C)~[O-]S(=O)(=O)CCC[n+]24)C=Cc2ccccc21,-2.5667293071746826,ok,
COCCNc1cc(N2CCCC2)c(N)c2c1C(=O)c1ccccc1C2=O,CS(C)=O,COCCNc1cc(N2CCCC2)c2c3c1C(=O)c1ccccc1C3(=O)~O=S(C)(C)~N2,-2.834292411804199,ok,
CN(c1ccccc1)c1ccc(C=C2C(=O)CC(C)(C)CC2=O)cc1,CS(C)=O,CC1(C)CC(=O)C2=Cc3ccc(cc3)N(C)(c3ccccc3)~S(C)(C)=O~C2(=O)C1,-1.579885721206665,ok,
CN(c1ccccc1)c1ccc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)cc1,CS(C)=O,CN1(c2ccccc2)~S(C)(C)=O~C2(=O)/C(=C\c3ccc1cc3)SC(=S)N2Cc1ccccc1,-2.234861373901367,ok,
CCCCNc1cc(NCCO)c2c3c(onc13)-c1ccccc1C2=O,CS(C)=O,CCCCNc1cc2c3c4c(onc14)-c1ccccc1C3(=O)~O=S(C)(C)~OCCN2,-3.8361072540283203,ok,
COc1ccc(C2NC(=S)NC=C2c2oc3cc(C#N)c(C#N)cc3c2C(=O)c2ccc(C)cc2)cc1,CS(C)=O,Cc1ccc(C2(=O)~O=S(C)(C)~O(C)c3ccc(cc3)C3NC(=S)NC=C3c3oc4cc(C#N)c(C#N)cc4c32)cc1,-3.3586199283599854,ok,
CCN(CC)c1ccc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)c(OCc2ccc(Cl)cc2Cl)c1,CS(C)=O,CCN(CC)c1ccc2c(c1)O(Cc1ccc(Cl)cc1Cl)~S(C)(C)=O~C1(=O)/C(=C\2)SC(=S)N1Cc1ccccc1,-2.6058855056762695,ok,
CN(C)c1cc[n+](C2=C(N=S(=O)([O-])c3ccccc3)C(=O)c3ccccc3C2=O)cc1,CS(C)=O,CN(C)c1cc[n+](C23~O=S(C)(C)~[O-]S(=O)(c4ccccc4)=NC=2C(=O)c2ccccc2C3=O)cc1,-2.9322168827056885,ok,
[C]N1/C(=[C]/[C]=[C]/[C]=C2C(=O)c3ccccc3C2=O)C([C])([C])c2ccccc21,CS(C)=O,[C]C1([C])/C2=[C]\[C]=[C]\[C]=C3C(=O)c4ccccc4C3(=O)~O=S(C)(C)~N2([C])c2ccccc21,-2.9024112224578857,ok,
CCCCCCCOc1ccc(C2=NOC(=O)C2=CC=Cc2ccccc2)cc1,CS(C)=O,CCCCCCCO1~S(C)(C)=O~C2(=O)ON=C(C2=CC=Cc2ccccc2)c2ccc1cc2,-2.4149374961853027,ok,
CN(C)c1ccc(/C=C2\C=C(c3ccc(Cl)cc3)OC2=O)cc1Br,CS(C)=O,CN(C)c1ccc(/C=C2\C=C(c3ccc(Cl)cc3)O3~S(C)(C)=O~C23=O)cc1Br,-2.367070436477661,ok,
CCOc1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(F)(F)F)c4)o3)N(C)C2=S)cc1,CS(C)=O,CCO1~S(C)(C)=O~C(F)(F)(F)c2cc(ccc2Cl)-c2ccc(o2)/C=C2/C(=O)N(C(=S)N2C)c2ccc1cc2,-2.3613197803497314,ok,
CCc1nnc(S)n1N=Cc1ccc(N(C)c2ccccc2)cc1,CS(C)=O,CCc1nnc2(S)~O=S(C)(C)~N(C)(c3ccccc3)c3ccc(cc3)C=Nn12,-3.0732710361480713,ok,
CN(C)c1ccc(/C=C/C=C2/SC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~C2(=O)S/C(=C/C=C/c3ccc1cc3)C(=O)N2c1ccc(Cl)cc1,-2.97676682472229,ok,
CN(C)c1ccc(N)c2nonc12,CS(C)=O,CN(C)c1ccc2c3nonc13~O=S(C)(C)~N2,-2.733368158340454,ok,
CN(C)c1ccc(/C=C(\C#N)c2nc(-c3cccc([N+](=O)[O-])c3)cs2)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2([N+](=O)[O-])cccc(c2)-c2csc(n2)/C(C#N)=C/c2ccc1cc2,-3.370163917541504,ok,
O=C1N=C(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)S/C1=C\c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CS1(C)~o2c(ccc2-c2ccc([N+](=O)[O-])cc2)/C=C2\SC(N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)=NC2(=O)~O=1,-2.9873545169830322,ok,
O=C1[C]2[C]([C]3[C]=[C][C]2C3=C2[C][C][C][C][C]2)C(=O)N1c1ccc([N+](=O)[O-])c(Cl)c1,CS(C)=O,CS1(C)~O=C2[C]3[C]([C]4[C]=[C][C]3C4=C3[C][C][C][C][C]3)C(=O)N2c2ccc([N+](=O)[O-])(~O=1)c(Cl)c2,-3.05218768119812,ok,
O=[N+]([O-])c1ccc(C#Cc2ccc3cc4ccccc4cc3c2)cc1,CS(C)=O,CS1(C)~O=[N+]([O-])c2(~O=1)ccc(C#Cc1ccc3cc4ccccc4cc3c1)cc2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C(CCc1ccccc1)O/N=C1/c2ccccc2-c2nc3ccccc3nc21,CS(C)=O,CS1(C)~O(/N=C2/c3ccccc3-c3nc4ccccc4nc32)C(=O)(CCc2ccccc2)~O=1,-3.1387264728546143,ok,
O=C1/C(=C\C=C\c2ccco2)SC(=S)N1Cc1ccccc1,CS(C)=O,CS1(C)~o2cccc2/C=C/C=C2/SC(=S)N(Cc3ccccc3)C2(=O)~O=1,-2.34305477142334,ok,
CCCCCCCCCC(=O)[O-].[Na+],CS(C)=O,CCCCCCCCCC([O-])=O~S(C)(C)=O~[Na+],-2.8862833976745605,ok,
Cc1ccccc1C1=NC(=CC=Cc2ccc([N+](=O)[O-])cc2)C(=O)O1,CS(C)=O,Cc1ccccc1C1=NC(=CC=Cc2ccc([N+](=O)[O-])cc2)C2(=O)~O=S(C)(C)~O12,-2.3581526279449463,ok,
Cc1ccc(N2CCOCC2)c(/N=C/c2cc([N+](=O)[O-])ccc2O)c1,CS(C)=O,Cc1ccc(N2CCOCC2)c(/N=C/c2cc3([N+](=O)[O-])~O=S(C)(C)~Oc2cc3)c1,-2.34999680519104,ok,
COC(=O)CCNc1cccc2c1C(=O)c1cccc(NCCC(=O)OC)c1C2=O,CS(C)=O,COC(=O)CCNc1cccc2c1C(=O)c1cccc(NCCC3(=O)~O=S(C)(C)~O3C)c1C2=O,-4.167901515960693,ok,
O=C1OC(c2ccc(F)cc2)=NC1=CC=Cc1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~O2C(c3ccc(F)cc3)=NC(=CC=Cc3ccc([N+](=O)[O-])cc3)C2(=O)~O=1,-2.295001268386841,ok,
CCCn1c(=O)/c(=C2/C=Cc3ccccc3N2CC)s/c1=C1\SC(=S)N(CC)C1=O,CS(C)=O,CCCn1/c(=C2/SC(=S)N(CC)C2=O)s/c2c1(=O)~O=S(C)(C)~N1(CC)/C=2C=Cc2ccccc21,-2.951812505722046,ok,
[C]1[C][C][C]([N]C([N][C]2[C][C][C][C][C]2)=Nc2nonc2N=C([N][C]2[C][C][C][C][C]2)[N][C]2[C][C][C][C][C]2)[C][C]1,CS(C)=O,CS1(C)~o2nc(N=C([N][C]3[C][C][C][C][C]3)[N][C]3[C][C][C][C][C]3)c(N=C([N][C]3[C][C][C][C][C]3)[N][C]3[C][C][C][C][C]3)(~O=1)n2,-0.5392786264419556,ok,
O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1O,CS(C)=O,CS1(C)~Oc2cc(N3C(=O)/C(=C/c4ccc(-c5ccc([N+](=O)[O-])cc5)o4)C=C3c3ccccc3)ccc2C(=O)(O)~O=1,-2.8604824542999268,ok,
[C][C][C][C]N1[C][C]c2cc([C]=C3C(=O)N([C])C(=S)N([C])C3=O)ccc21,CS(C)=O,[C][C][C][C]N12~S(C)(C)=O~C3(=O)C(=[C]c4ccc1c(c4)[C][C]2)C(=O)N([C])C(=S)N3[C],-2.068530321121216,ok,
CN1/C(=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O,C[N+]1=C2/C=C/C=C3/C(C)(C)c4ccccc4N3(C)~S(C)(C)=O~c13ccccc3C2(C)C,-2.7445425987243652,ok,
O=C1[N]c2ccc([O+]S([O-])=N[C][C][C]c3ccccc3)cc2C1=C1[C][C][C][C]1,CS(C)=O,CS1(C)~[O-]S(=N[C][C][C]c2ccccc2)[O+]c2(~O=1)ccc1c(c2)C(=C2[C][C][C][C]2)C(=O)[N]1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C(O)CN1C(=O)/C(=C/C(Cl)=C\c2ccc([N+](=O)[O-])cc2)SC1=S,CS(C)=O,CS1(C)~OC(=O)(CN2C(=O)/C(=C/C(Cl)=C\c3ccc([N+](=O)[O-])cc3)SC2=S)~O=1,-2.013310432434082,ok,
CN(C)c1ccc(/N=N/c2ccc(/N=N/c3ccccc3)cc2)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2(ccc(/N=N/c3ccccc3)cc2)/N=N/c2ccc1cc2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
[C][C]N1C(=[C]C2=[C]C(=C(C#N)C#N)c3ccccc32)N([C][C])c2ccccc21,CS(C)=O,[C][C]N1C2=[C]C3=[C]C(=C(C#N)(C#N)~O=S(C)(C)~N2([C][C])c2ccccc21)c1ccccc13,-3.6092183589935303,ok,
[Na+].[Na+].[O-]S(=O)(=O)c1ccc2ccc(cc2c1)S([O-])(=O)=O,CS(C)=O,CS(C)(=O~[Na+])~[O-]S(=O)(=O)c1ccc2ccc(S(=O)(=O)[O-])cc2c1.[Na+],-4.053310394287109,ok,
Cc1ccc(N2CCN(C3=NC(=O)/C(=C/c4ccc(-c5ccc(Cl)cc5[N+](=O)[O-])o4)S3)CC2)cc1,CS(C)=O,Cc1ccc(N2CCN(C3=NC4(=O)~O=S(C)(C)~o5c(ccc5-c5ccc(Cl)cc5[N+](=O)[O-])/C=C/4S3)CC2)cc1,-2.8087613582611084,ok,
CCN(CC)c1ccc(C(=C2C=Nc3ccccc32)c2c[nH]c3ccccc23)cc1,CS(C)=O,CCN1(CC)~S(C)(C)=O~c23ccccc2C(=C(c2c[nH]c4ccccc24)c2ccc1cc2)C=N3,-3.4288947582244873,ok,
CCCCNc1cc(NCC)c2c3c(onc13)-c1ccccc1C2=O,CS(C)=O,CCCCNc1cc2c3c4c(onc14)-c1ccccc1C3(=O)~O=S(C)(C)~N2CC,-3.9934632778167725,ok,
O=C1c2ccccc2-c2onc3c(N4CCOCC4)ccc1c23,CS(C)=O,CS1(C)~O2CCN(CC2)c2ccc3c4c(onc24)-c2ccccc2C3(=O)~O=1,-3.4250214099884033,ok,
O=C(Nc1ccc2nc(N3CCCC3)sc2c1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,CS(C)=O,CS1(C)~N2(CCCC2)c2nc3ccc(cc3s2)NC(=O)(c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)~O=1,-4.570611953735352,ok,
Cc1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)SC2=S)cc1C,CS(C)=O,Cc1ccc(N2C(=S)S/C3=C/c4ccc(-c5ccc([N+](=O)[O-])cc5)o4~S(C)(C)=O~C32=O)cc1C,-2.324824810028076,ok,
Cc1ccccc1N1CCN(C(=O)C(C#N)=Cc2ccc(-c3ccc(Br)cc3)o2)CC1,CS(C)=O,Cc1ccccc1N1CCN(C2(=O)~O=S(C)(C)~o3c(ccc3-c3ccc(Br)cc3)C=C2C#N)CC1,-2.749403715133667,ok,
O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)C=C(c2ccccc2)N1c1cccc2ccccc12,CS(C)=O,CS1(C)~N2(c3cccc4ccccc34)C(=O)/C(=C/c3ccc([N+](=O)[O-])(~O=1)cc3)C=C2c1ccccc1,-2.606569290161133,ok,
O=C1CSC(=S)N1c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CS(C)=O,CS1(C)~O=C2CSC(=S)N2c2ccc(cc2)/N=N/c2ccc([N+](=O)[O-])(~O=1)cc2,-2.34859299659729,ok,
O=C(CS1)N(C1=S)C(C=C2)=CC=C2/N=N/C(C=C3)=CC=C3[N+]([O-])=O,CS(C)=O,CS1(C)~O=C2CSC(=S)N2c2ccc(cc2)/N=N/c2ccc([N+](=O)[O-])(~O=1)cc2,-2.34859299659729,ok,
CC(C)Nc1cc(N2CCC3(CC2)OCCO3)c2noc3c2c1C(=O)c1ccccc1-3,CS(C)=O,CC(C)N1~S(C)(C)=O~C2(=O)c3ccccc3-c3onc4c(N5CCC6(CC5)OCCO6)cc1c2c34,-2.8058276176452637,ok,
CCN1/C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O,CC[N+]1=C2/C=C/C=C3/C(C)(C)c4ccccc4N3(CC)~S(C)(C)=O~c13ccccc3C2(C)C,-2.9486074447631836,ok,
CC1CCN(c2cc(NC(C)C)c3c4c(onc24)-c2ccccc2C3=O)CC1,CS(C)=O,CC1CCN(c2cc3c4c5c(onc25)-c2ccccc2C4(=O)~O=S(C)(C)~N3C(C)C)CC1,-3.0082101821899414,ok,
O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CC/C1=C\c1csc(-c2ccccn2)n1,CS(C)=O,CS1(C)~O=C2/C(=C/c3cccc([N+](=O)[O-])(~O=1)c3)CC/C2=C\c1csc(-c2ccccn2)n1,-3.198209285736084,ok,
COc1cc([N+](=O)[O-])ccc1-c1ccc(/C=C(\C#N)c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccc(-c3ccc(/C=C(\C#N)c4ccc([N+](=O)[O-])cc4)o3)c1c2,-2.453392267227173,ok,
[C][C]1[C][C]N(S(=O)(=O)c2ccc3c(c2)C(=C2[C][C][C][C]2)C(=O)[N]3)[C][C]1,CS(C)=O,[C][C]1[C][C]N(S(=O)(=O)c2ccc3c(c2)C(=C2[C][C][C][C]2)C2(~O=S(C)(C)~O=2)[N]3)[C][C]1,-1.9904826879501343,ok,
CCN(CC)c1ccc2nc3ccc(N)cc3[n+](-c3ccccc3)c2c1,CS(C)=O,CCN(CC)c1ccc2nc3ccc4cc3[n+](-c3ccccc3)c2(~O=S(C)(C)~N4)c1,-2.6959521770477295,ok,
CCN(CC)c1ccc(C=C2C(=O)c3ccccc3C2=O)c(O)c1,CS(C)=O,CCN(CC)c1ccc2c(c1)O~S(C)(C)=O~C1(=O)C(=C2)C(=O)c2ccccc21,-2.8750104904174805,ok,
CCN1C(=O)C(=Cc2ccc(-c3cccc(Cl)c3)o2)C(=O)N(CC)C1=S,CS(C)=O,CCN1C(=O)C2=Cc3ccc(-c4cccc(Cl)c4)o3~S(C)(C)=O~C2(=O)N(CC)C1=S,-2.6310980319976807,ok,
CCOC(=O)C1CCN(c2cc(Nc3ccc(OC)cc3)c3c4c(onc24)-c2ccccc2C3=O)CC1,CS(C)=O,CCOC1(=O)~O=S(C)(C)~O(C)c2ccc(cc2)Nc2cc(c3noc4c3c2C(=O)c2ccccc2-4)N2CCC1CC2,-3.3955700397491455,ok,
O=C(O)c1cc(-c2ccc(C=C3Sc4ccccc4C3=O)o2)ccc1O,CS(C)=O,CS1(C)~Oc2ccc(-c3ccc(C=C4Sc5ccccc5C4=O)o3)cc2C(=O)(O)~O=1,-3.2497658729553223,ok,
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)cc1,CS(C)=O,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2~S(C)(C)=O~c3([N+](=O)[O-])ccc(cc3)-c3ccc2cc3)cc1,-3.7378766536712646,ok,
Cc1ccc(C)c(N2C(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)C=C2c2ccccc2)c1,CS(C)=O,Cc1ccc(C)c(N23~S(C)(C)=O~c4([N+](=O)[O-])ccc(cc4)/C=C(\C=C2c2ccccc2)C3=O)c1,-2.402315139770508,ok,
O=C(O)CN1C(=O)S/C(=C/C(Cl)=C/c2ccc([N+](=O)[O-])cc2)C1=O,CS(C)=O,CS1(C)~OC(=O)(CN2C(=O)S/C(=C/C(Cl)=C/c3ccc([N+](=O)[O-])cc3)C2=O)~O=1,-2.6198203563690186,ok,
CN(C)c1cccc2c1C(=O)C(=O)C=C2c1ccc(N(C)C)c2c(N(C)C)cccc12,CS(C)=O,CN(C)c1cccc2c1C1(=O)~O=S(C)(C)~N(C)(C)c3cccc4c(ccc(N(C)C)c34)C2=CC1=O,-3.4683735370635986,ok,
O=C(O)CCCCCN1C(=O)/C(=C\C=C\c2ccco2)SC1=S,CS(C)=O,CS1(C)~OC(=O)(CCCCCN2C(=O)/C(=C\C=C\c3ccco3)SC2=S)~O=1,-2.784230947494507,ok,
O=C1NC(=S)SC1=Cc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)o1,CS(C)=O,CS1(C)~o2c(ccc2-c2ccc3c(c2)C(=O)c2ccccc2C3=O)C=C2SC(=S)NC2(=O)~O=1,-3.7909867763519287,ok,
O=C(Nc1ccc2nc(N3CCOCC3)sc2c1)c1cccc([N+](=O)[O-])c1,CS(C)=O,CS1(C)~O2CCN(CC2)c2nc3ccc(cc3s2)NC(=O)c2cccc([N+](=O)[O-])(~O=1)c2,-3.386523723602295,ok,
C=CCn1c(=O)/c(=C\C=C2\C=CN(CC)c3ccccc32)s/c1=C\c1sc(-c2ccccc2)c(-c2ccccc2)[n+]1CC,CS(C)=O,C=CCn1/c(=C/c2sc(-c3ccccc3)c(-c3ccccc3)[n+]2CC)s/c2c1(=O)~O=S(C)(C)~N1(CC)C=C/C(=C/C=2)c2ccccc21,-3.160207509994507,ok,
CN(C)c1ccc(/C=C/C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2([N+](=O)[O-])ccc(cc2)/C=C/C(=O)/C=C/c2ccc1cc2,-2.4252920150756836,ok,
[C]OC(=O)C1=C(C(=O)O[C])SC(=C2C(=S)C([C])([C])N([C])c3ccccc32)S1,CS(C)=O,[C]OC(=O)C1=C(C2(=O)~O=S(C)(C)~O2[C])SC(=C2C(=S)C([C])([C])N([C])c3ccccc32)S1,-2.59934139251709,ok,
O=C(c1sc2cc([N+](=O)[O-])ccc2c1Cl)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,CS(C)=O,CS1(C)~N2(C(=O)c3sc4cc([N+](=O)[O-])ccc4c3Cl)c3ccccc3Sc3ccc(cc32)C(F)(F)(F)~O=1,-2.236358404159546,ok,
CC(C)CNC(=O)c1c(N)n(/N=C/c2ccc(N(C)C)cc2)c2nc3ccccc3nc12,CS(C)=O,CC(C)CNC1(=O)~O=S(C)(C)~Nc2c1c1nc3ccccc3nc1n2/N=C/c1ccc(N(C)C)cc1,-2.308551788330078,ok,
CCN(CC)c1ccc(-n2c(N)c(C(=O)NCc3ccc(Cl)cc3)c3nc4ccccc4nc32)cc1,CS(C)=O,CCN(CC)c1ccc(-n2c3c(c4nc5ccccc5nc42)C(=O)(NCc2ccc(Cl)cc2)~O=S(C)(C)~N3)cc1,-3.202404737472534,ok,
O=C1OC(c2cccs2)=N/C1=C\C=C\c1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~O2C(c3cccs3)=N/C(=C\C=C\c3ccc([N+](=O)[O-])cc3)C2(=O)~O=1,-2.454298257827759,ok,
Cc1cccc(N2CCN(C3=NC(=O)C(=Cc4ccc(-c5cccc(C(F)(F)F)c5)o4)S3)CC2)c1,CS(C)=O,Cc1cccc(N2CCN(C3=NC(=O)C(=Cc4ccc5o4~S(C)(C)=O~C(F)(F)(F)c4cccc-5c4)S3)CC2)c1,-2.103724718093872,ok,
CCOc1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc(Cl)cc4)o3)N(C)C2=S)cc1,CS(C)=O,CCO1~S(C)(C)=O~C2(=O)/C(=C/c3ccc(-c4ccc(Cl)cc4)o3)N(C)C(=S)N2c2ccc1cc2,-2.741258382797241,ok,
O=C(OCc1cccc(Cl)c1)c1c2c(nc3ccccc13)C(=Cc1ccc([N+](=O)[O-])cc1)CCC2,CS(C)=O,CS1(C)~O(Cc2cccc(Cl)c2)C(=O)(c2c3c(nc4ccccc24)C(=Cc2ccc([N+](=O)[O-])cc2)CCC3)~O=1,-2.7976620197296143,ok,
CC[NH+](CC)Cc1c([O-])ccc2c1O/C(=C\c1cc(OC)ccc1OC)C2=O,CS(C)=O,CC[NH+](CC)Cc1c2ccc3c1O/C(=C\c1cc(OC)ccc1OC)C3(=O)~O=S(C)(C)~[O-]2,-4.026034355163574,ok,
N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)o1)C(=O)N1CCN(c2ccccc2)CC1,CS(C)=O,CS1(C)~OC(=O)(c2ccc(-c3ccc(/C=C(\C#N)C(=O)N4CCN(c5ccccc5)CC4)o3)cc2)~O=1,-3.1422884464263916,ok,
O=C1/C(=C/c2ccco2)Oc2c1ccc([O-])c2C[NH+]1CCCCC1,CS(C)=O,CS1(C)~[O-]c2ccc3c(c2C[NH+]2CCCCC2)O/C(=C\c2ccco2)C3(=O)~O=1,-3.377654790878296,ok,
Cn1cc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)c2ccccc21,CS(C)=O,CC1(C)CC2=CC(=C(C#N)(C#N)~O=S(C)(C)~n3(C)cc(c4ccccc43)/C=C/2)C1,-2.646685838699341,ok,
Nc1c(NCCO)cc(NCCc2ccccc2)c2c1C(=O)c1ccccc1C2=O,CS(C)=O,CS1(C)~Nc2c(NCCO)cc(NCCc3ccccc3)c3c2C(=O)(~O=1)c1ccccc1C3=O,-3.8424713611602783,ok,
O=C1Nc2c(Cl)cc(Cl)cc2/C1=N/N=C/c1cc(Br)ccc1O,CS(C)=O,CS1(C)~Oc2ccc(Br)cc2/C=N/N=C2/c3cc(Cl)cc(Cl)c3NC2(=O)~O=1,-2.8610217571258545,ok,
O=C1Nc2ccccc2C1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CS1(C)~o2c(C=C3C(=O)Nc4ccccc43)ccc2-c2ccc([N+](=O)[O-])(~O=1)cc2,-2.939657211303711,ok,
Oc1ccc(C=C2CCCc3c(-c4ccccc4)cc(-c4ccccc4)[o+]c32)cc1,CS(C)=O,CS1(C)~Oc2ccc(cc2)C=C2CCCc3c(-c4ccccc4)cc(-c4ccccc4)(~O=1)[o+]c32,-6.548206329345703,ok,
Cc1c(C=O)cc(C=CC2=[N+](C)c3ccccc3C2(C)C)c([O-])c1C,CS(C)=O,Cc1c(C=O)cc2c(c1C)[O-]~S(C)(C)=O~c13ccccc1C(C)(C)C(=[N+]3C)C=C2,-1.9879497289657593,ok,
CCCCC1=C(C)/C(=C/c2ccc[nH]2)[NH+]=C1Cc1[nH]c(/C=C2/C=CC=[NH+]2)c(C)c1CCCC,CS(C)=O,CCCCC1=C(C)C2(~O=S(C)(C)~[nH]3cccc3C=2)[NH+]=C1Cc1[nH]c(/C=C2/C=CC=[NH+]2)c(C)c1CCCC,-4.059025764465332,ok,
